time,site_id,ghi_wm2,ghi_b_wm2,poa_wm2,poa2_wm2,ref_cell1_wm2,ref_cell2_wm2,temp_amb_c,temp_amb1_c,temp_amb2_c,temp_mod_avg_c,temp_mod1_c,temp_mod2_c,temp_mod3_c,temp_mod4_c,temp_mod5_c,temp_mod6_c,ref_cell1_temp_c,ref_cell2_temp_c,wind_speed_ms,wind_speed_max_ms,wind_dir_deg,precip_mm,precip_dif_mm,ws_com_status,ws_com_quality,ws_num_fails,source,quality,dhi_wm2,dni_wm2
2024-12-29 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,5.06666666666667,,,5.12333333333333,,,,,,,,,4.4,,265.408333333333,0,,,,,met_station,0,,
2024-12-29 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,5.11666666666667,,,5.20166666666667,,,,,,,,,4.1,,264.483333333333,0,,,,,met_station,0,,
2024-12-29 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,5.2,,,5.27166666666667,,,,,,,,,4.5,,259.1,0,,,,,met_station,0,,
2024-12-29 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,5.15833333333333,,,5.25416666666667,,,,,,,,,2.7,,251.625,0,,,,,met_station,0,,
2024-12-29 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0.333333333333333,0,0,,4.90833333333333,,,5.07083333333333,,,,,,,,,4.1,,255.658333333333,0,,,,,met_station,0,,
2024-12-29 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1.08333333333333,,7.66666666666667,0.25,0,,4.35,,,4.63916666666667,,,,,,,,,3.7,,258.75,0,,,,,met_station,0,,
2024-12-29 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5.5,,34.3333333333333,2.08333333333333,0,,4.33333333333333,,,4.9,,,,,,,,,4.1,,250.758333333333,0,,,,,met_station,0,,
2024-12-29 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,9.08333333333333,,60.25,3.66666666666667,0,,4.425,,,5.44083333333333,,,,,,,,,4.2,,254.941666666667,0,,,,,met_station,0,,
2024-12-29 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,11,,71.1666666666667,4.66666666666667,0,,4.71666666666667,,,6.09166666666667,,,,,,,,,3.6,,250.183333333333,0,,,,,met_station,0,,
2024-12-29 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,14,,91.9166666666667,5.66666666666667,0,,5.20833333333333,,,7.0025,,,,,,,,,5,,249.091666666667,0,,,,,met_station,0,,
2024-12-29 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,9.25,,60,3.75,0,,5.43333333333333,,,6.83083333333333,,,,,,,,,5.4,,254.25,0,,,,,met_station,0,,
2024-12-29 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4.83333333333333,,32.0833333333333,1.75,0,,5.59166666666667,,,6.27166666666667,,,,,,,,,4.4,,240.858333333333,0,,,,,met_station,0,,
2024-12-29 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3.5,,27.8333333333333,0.666666666666667,0,,5.66666666666667,,,4.90666666666667,,,,,,,,,3.6,,231.858333333333,0,,,,,met_station,0,,
2024-12-29 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-0.583333333333333,0,0,,5.325,,,3.88416666666667,,,,,,,,,3.7,,231.808333333333,0,,,,,met_station,0,,
2024-12-29 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-0.166666666666667,0.166666666666667,0,,5.44166666666667,,,4.3675,,,,,,,,,5.6,,249.45,0,,,,,met_station,0,,
2024-12-29 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.675,,,6.00333333333333,,,,,,,,,6.1,,262.2,0,,,,,met_station,0,,
2024-12-29 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.83333333333333,,,5.85,,,,,,,,,5.3,,248.191666666667,0,,,,,met_station,0,,
2024-12-29 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-0.333333333333333,0,0,,6.84166666666667,,,5.50916666666667,,,,,,,,,3.7,,241.975,0,,,,,met_station,0,,
2024-12-29 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1,0,0,,6.15833333333333,,,3.9525,,,,,,,,,2.8,,233.766666666667,0,,,,,met_station,0,,
2024-12-29 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-0.166666666666667,0.0833333333333333,0,,6.16666666666667,,,4.26916666666667,,,,,,,,,3,,232.8,0,,,,,met_station,0,,
2024-12-30 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-0.583333333333333,0.166666666666667,0,,6.825,,,5.075,,,,,,,,,4.7,,235.208333333333,0,,,,,met_station,0,,
2024-12-30 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-0.833333333333333,0,0,,6.61666666666667,,,4.53166666666667,,,,,,,,,4.7,,240.75,0,,,,,met_station,0,,
2024-12-30 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-0.166666666666667,0,0,,6.725,,,4.995,,,,,,,,,5.6,,242.391666666667,0,,,,,met_station,0,,
2024-12-30 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.95,,,5.9675,,,,,,,,,4.5,,248.075,0,,,,,met_station,0,,
2024-12-30 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.875,,,6.08,,,,,,,,,5,,242.9,0,,,,,met_station,0,,
2024-12-30 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.70833333333333,,,6.13083333333333,,,,,,,,,6.2,,243.216666666667,0,,,,,met_station,0,,
2024-12-30 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.79166666666667,,,6.19583333333333,,,,,,,,,7.2,,250.366666666667,0,,,,,met_station,0,,
2024-12-30 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.88333333333333,,,6.3925,,,,,,,,,5.9,,248.05,0,,,,,met_station,0,,
2024-12-30 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.0833333333333333,,0.0833333333333333,0,0,,6.41666666666667,,,4.91333333333333,,,,,,,,,5,,236.625,0,,,,,met_station,0,,
2024-12-30 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4.66666666666667,,52.0833333333333,1.75,0,,6.63333333333333,,,5.2475,,,,,,,,,6.1,,233.541666666667,0,,,,,met_station,0,,
2024-12-30 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,12.8333333333333,,111.833333333333,3.58333333333333,0,,6.74166666666667,,,6.225,,,,,,,,,5.1,,240.333333333333,0,,,,,met_station,0,,
2024-12-30 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,21.8333333333333,,198,5.66666666666667,0,,7.1,,,8.0275,,,,,,,,,4.9,,236.391666666667,0,,,,,met_station,0,,
2024-12-30 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,40.9166666666667,,377.5,7.75,0,,8.01666666666667,,,11.4991666666667,,,,,,,,,6.9,,236.633333333333,0,,,,,met_station,0,,
2024-12-30 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,42.0833333333333,,378.5,7.75,0,,8.56666666666667,,,12.34,,,,,,,,,6.7,,238.483333333333,0,,,,,met_station,0,,
2024-12-30 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,34.3333333333333,,306.833333333333,5.33333333333333,0,,8.825,,,11.9433333333333,,,,,,,,,5.7,,236.85,0,,,,,met_station,0,,
2024-12-30 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,18.9166666666667,,191,3.33333333333333,0,,8.375,,,9.4975,,,,,,,,,6.6,,236.666666666667,0,,,,,met_station,0,,
2024-12-30 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3.41666666666667,,34.25,0.5,0,,7.2,,,6.11166666666667,,,,,,,,,5.1,,231.716666666667,0,,,,,met_station,0,,
2024-12-30 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-0.75,0,0,,6.225,,,4.37333333333333,,,,,,,,,5.2,,226.825,0,,,,,met_station,0,,
2024-12-30 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1,0,0,,5.575,,,3.725,,,,,,,,,4.4,,232.925,0,,,,,met_station,0,,
2024-12-30 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-0.833333333333333,0,0,,5.11666666666667,,,3.46416666666667,,,,,,,,,5.1,,243.408333333333,0,,,,,met_station,0,,
2024-12-30 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,5.75833333333333,,,4.9425,,,,,,,,,8.1,,256.216666666667,0,,,,,met_station,0,,
2024-12-30 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,5.89166666666667,,,5.24916666666667,,,,,,,,,7.6,,257.441666666667,0,,,,,met_station,0,,
2024-12-30 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.3,,,5.83666666666667,,,,,,,,,5.8,,241.175,0,,,,,met_station,0,,
2024-12-30 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.43333333333333,,,5.87916666666667,,,,,,,,,5.6,,238.05,0,,,,,met_station,0,,
2024-12-31 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.69166666666667,,,6.32416666666667,,,,,,,,,5.8,,233.4,0,,,,,met_station,0,,
2024-12-31 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.75,,,6.44666666666667,,,,,,,,,5.4,,236.475,0,,,,,met_station,0,,
2024-12-31 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,7.05833333333333,,,6.73416666666667,,,,,,,,,5.1,,236.275,0,,,,,met_station,0,,
2024-12-31 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,7.15,,,6.8575,,,,,,,,,7.4,,241.725,0,,,,,met_station,0,,
2024-12-31 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,7.16666666666667,,,6.87666666666667,,,,,,,,,5.2,,236.816666666667,0,,,,,met_station,0,,
2024-12-31 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,7.16666666666667,,,6.8325,,,,,,,,,4.5,,233.858333333333,0,,,,,met_station,0,,
2024-12-31 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,7.33333333333333,,,6.95833333333333,,,,,,,,,5.7,,233.416666666667,0,,,,,met_station,0,,
2024-12-31 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,7.55,,,7.1925,,,,,,,,,5.9,,239.383333333333,0,,,,,met_station,0,,
2024-12-31 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0.333333333333333,0,0,,7.75,,,7.43333333333333,,,,,,,,,6.5,,232.383333333333,0,,,,,met_station,0,,
2024-12-31 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1.41666666666667,,10.5,0.666666666666667,0,,7.93333333333333,,,7.75,,,,,,,,,7,,230.725,0,,,,,met_station,0,,
2024-12-31 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,10,,60.75,3.58333333333333,0,,7.81666666666667,,,8.11916666666667,,,,,,,,,7.3,,225.866666666667,0,,,,,met_station,0,,
2024-12-31 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,17.9166666666667,,116.166666666667,6.5,0,,8.13333333333333,,,8.3475,,,,,,,,,6.2,,224.975,0,,,,,met_station,0,,
2024-12-31 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,22.25,,153.5,7.5,0,,8.85,,,9.41583333333333,,,,,,,,,8.4,,226.241666666667,0,,,,,met_station,0,,
2024-12-31 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,28.6666666666667,,200,8.58333333333333,0,,9.63333333333333,,,10.6716666666667,,,,,,,,,8.5,,228.316666666667,0,,,,,met_station,0,,
2024-12-31 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,21.6666666666667,,143.916666666667,7,0,,10.0666666666667,,,10.6675,,,,,,,,,10.9,,227.291666666667,0,,,,,met_station,0,,
2024-12-31 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,8.83333333333333,,55.9166666666667,2.91666666666667,0,,10.0166666666667,,,9.74833333333333,,,,,,,,,8.8,,229.85,0,,,,,met_station,0,,
2024-12-31 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.666666666666667,,5.91666666666667,0.25,0,,10.525,,,10.0316666666667,,,,,,,,,10.2,,234.025,0,,,,,met_station,0,,
2024-12-31 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,10.3583333333333,,,9.60833333333333,,,,,,,,,10.9,,230.041666666667,0,,,,,met_station,0,,
2024-12-31 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,10.3916666666667,,,9.49916666666667,,,,,,,,,8.3,,232.633333333333,0,,,,,met_station,0,,
2024-12-31 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,10.7,,,9.91666666666667,,,,,,,,,10.4,,229.1,0,,,,,met_station,0,,
2024-12-31 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,11.1,,,10.2658333333333,,,,,,,,,10.1,,233.158333333333,0,,,,,met_station,0,,
2024-12-31 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,11.0583333333333,,,10.1275,,,,,,,,,12.1,,233.908333333333,0,,,,,met_station,0,,
2024-12-31 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,11.1,,,10.28,,,,,,,,,13.2,,231.225,0,,,,,met_station,0,,
2024-12-31 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,11.1666666666667,,,10.3241666666667,,,,,,,,,8.8,,234.091666666667,0,,,,,met_station,0,,
2025-01-01 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,11.1666666666667,,,10.4408333333333,,,,,,,,,9.9,,234.116666666667,0,,,,,met_station,0,,
2025-01-01 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,11.35,,,10.735,,,,,,,,,10.1,,241.8,0,,,,,met_station,0,,
2025-01-01 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.333333333333333,,-0.25,0,0,,11.225,,,10.1891666666667,,,,,,,,,12.4,,234.991666666667,0.33,,,,,met_station,0,,
2025-01-01 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0.25,0,0,,11.4666666666667,,,10.8725,,,,,,,,,12.3,,237.5,0.0299999999999994,,,,,met_station,0,,
2025-01-01 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,11.4916666666667,,,10.9516666666667,,,,,,,,,12.6,,236.575,0.0500000000000007,,,,,met_station,0,,
2025-01-01 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,11.4583333333333,,,11.0225,,,,,,,,,12.7,,236.308333333333,0.0799999999999983,,,,,met_station,0,,
2025-01-01 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,11.4666666666667,,,11.0333333333333,,,,,,,,,11.5,,229.791666666667,0.0300000000000011,,,,,met_station,0,,
2025-01-01 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,11.6083333333333,,,11.12,,,,,,,,,11,,227.875,0.140000000000001,,,,,met_station,0,,
2025-01-01 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,11.675,,,11.1891666666667,,,,,,,,,14.2,,229.941666666667,0.68,,,,,met_station,0,,
2025-01-01 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.75,,5.75,0.25,0,,11.675,,,11.325,,,,,,,,,14.2,,231.175,0.76,,,,,met_station,0,,
2025-01-01 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4.16666666666667,,25.75,1.75,0,,11.7833333333333,,,11.3291666666667,,,,,,,,,12.9,,226.308333333333,0.459999999999999,,,,,met_station,0,,
2025-01-01 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5.66666666666667,,34.75,2.25,0,,11.0166666666667,,,10.6683333333333,,,,,,,,,10.4,,245.683333333333,3.41,,,,,met_station,0,,
2025-01-01 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,9.5,,55.5833333333333,3.83333333333333,0,,7.84166666666667,,,7.96833333333333,,,,,,,,,8.4,,272.375,0.800000000000001,,,,,met_station,0,,
2025-01-01 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,7.16666666666667,,40.75,2.83333333333333,0,,7.14166666666667,,,6.95916666666667,,,,,,,,,11.4,,272.058333333333,0.489999999999998,,,,,met_station,0,,
2025-01-01 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3.58333333333333,,19.3333333333333,1.75,0,,6.28333333333333,,,5.88583333333333,,,,,,,,,7.8,,260.283333333333,0.890000000000001,,,,,met_station,0,,
2025-01-01 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2.08333333333333,,11.4166666666667,1,0,,6.16666666666667,,,5.70916666666667,,,,,,,,,7.7,,250.641666666667,0.0300000000000011,,,,,met_station,0,,
2025-01-01 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.833333333333333,,3.25,0.25,0,,6.06666666666667,,,5.77583333333333,,,,,,,,,7.7,,252.291666666667,0,,,,,met_station,0,,
2025-01-01 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.075,,,5.79166666666667,,,,,,,,,6.5,,249.875,0.0300000000000011,,,,,met_station,0,,
2025-01-01 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.16666666666667,,,5.85916666666667,,,,,,,,,6.6,,257.933333333333,0,,,,,met_station,0,,
2025-01-01 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,0,0,0,,6.09166666666667,,,5.52833333333333,,,,,,,,,7.3,,263.091666666667,0,,,,,met_station,0,,
2025-01-01 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.166666666666667,,-0.166666666666667,0,0,,5.10833333333333,,,4.74166666666667,,,,,,,,,5.6,,287.075,0.759999999999998,,,,,met_station,0,,
2025-01-01 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1.41666666666667,0,0,,3.83333333333333,,,2.26416666666667,,,,,,,,,2.8,,268.541666666667,0,,,,,met_station,0,,
2025-01-01 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-0.75,0,0,,3.01666666666667,,,0.83,,,,,,,,,2.6,,264.916666666667,0.0100000000000016,,,,,met_station,0,,
2025-01-01 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-0.833333333333333,0.25,0,,2.49166666666667,,,0.126666666666667,,,,,,,,,3,,270.883333333333,0.00999999999999801,,,,,met_station,0,,
2025-01-02 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-0.333333333333333,0.583333333333333,0,,2.91666666666667,,,1.63583333333333,,,,,,,,,3.5,,288.016666666667,0,,,,,met_station,0,,
2025-01-02 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1.83333333333333,0,0,,2.54166666666667,,,0.510833333333333,,,,,,,,,3.3,,292.683333333333,0,,,,,met_station,0,,
2025-01-02 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1.16666666666667,0,0,,1.98333333333333,,,0.241666666666667,,,,,,,,,3,,295.941666666667,0,,,,,met_station,0,,
2025-01-02 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1.33333333333333,0,0,,1.5,,,-0.135833333333333,,,,,,,,,2.7,,288.558333333333,0.0100000000000016,,,,,met_station,0,,
2025-01-02 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1.33333333333333,0,0,,1.13333333333333,,,-0.6875,,,,,,,,,3.3,,285,0.00999999999999801,,,,,met_station,0,,
2025-01-02 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1.08333333333333,0,0,,0.966666666666667,,,-0.579166666666667,,,,,,,,,3.5,,289.216666666667,0,,,,,met_station,0,,
2025-01-02 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1.25,0,0,,0.791666666666667,,,-0.916666666666667,,,,,,,,,3,,290.275,0.0199999999999996,,,,,met_station,0,,
2025-01-02 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-0.833333333333333,0,0,,0.458333333333333,,,-1.1625,,,,,,,,,3.9,,280.841666666667,0.0200000000000031,,,,,met_station,0,,
2025-01-02 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.0833333333333333,,-0.0833333333333333,0,0,,0.716666666666667,,,-0.366666666666667,,,,,,,,,4.2,,281.2,0.0199999999999996,,,,,met_station,0,,
2025-01-02 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4.25,,45.8333333333333,1.66666666666667,0,,0.975,,,-0.275,,,,,,,,,4.1,,283.116666666667,0.00999999999999801,,,,,met_station,0,,
2025-01-02 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19.3333333333333,,166.75,5.16666666666667,0,,1.66666666666667,,,2.3175,,,,,,,,,3.9,,287.141666666667,0,,,,,met_station,0,,
2025-01-02 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,14.0833333333333,,90.3333333333333,5.75,0,,1.96666666666667,,,2.6575,,,,,,,,,5.9,,300.35,0.0800000000000018,,,,,met_station,0,,
2025-01-02 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,31.75,,273,8.83333333333333,0,,2.9,,,4.725,,,,,,,,,4,,291.308333333333,0,,,,,met_station,0,,
2025-01-02 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,38.0833333333333,,321.166666666667,9.83333333333333,0,,3.49166666666667,,,6.06,,,,,,,,,5.6,,296.025,0,,,,,met_station,0,,
2025-01-02 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,40.6666666666667,,324.416666666667,9.41666666666667,0,,3.61666666666667,,,6.5975,,,,,,,,,6.4,,298.475,0,,,,,met_station,0,,
2025-01-02 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,20,,177.083333333333,4.91666666666667,0,,3.21666666666667,,,4.5775,,,,,,,,,5.2,,295.366666666667,0,,,,,met_station,0,,
2025-01-02 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4.5,,40.25,0.916666666666667,0,,2.01666666666667,,,0.991666666666667,,,,,,,,,4.4,,291.2,0,,,,,met_station,0,,
2025-01-02 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1.66666666666667,0,0,,0.716666666666667,,,-1.27666666666667,,,,,,,,,3.7,,283.566666666667,0,,,,,met_station,0,,
2025-01-02 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1.75,0,0,,0.225,,,-1.75583333333333,,,,,,,,,5.4,,283.708333333333,0,,,,,met_station,0,,
2025-01-02 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1.66666666666667,0,0,,-0.325,,,-2.64583333333333,,,,,,,,,3.7,,276.533333333333,0,,,,,met_station,0,,
2025-01-02 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1.41666666666667,0,0,,-0.491666666666667,,,-2.7025,,,,,,,,,4.1,,277.608333333333,0,,,,,met_station,0,,
2025-01-02 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1,0,0,,-0.816666666666667,,,-3.04,,,,,,,,,3.5,,274.708333333333,0,,,,,met_station,0,,
2025-01-02 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1,0,0,,-0.95,,,-3.15833333333333,,,,,,,,,3.4,,272.416666666667,0,,,,,met_station,0,,
2025-01-02 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1,0,0,,-1.225,,,-3.30166666666667,,,,,,,,,3.8,,272.95,0,,,,,met_station,0,,
2025-01-03 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0.0833333333333333,,-0.916666666666667,0,0,,-1.16666666666667,,,-3.26583333333333,,,,,,,,,4.7,,279.066666666667,0,,,,,met_station,0,,
2025-01-03 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1.16666666666667,0,0,,-1.49166666666667,,,-3.84083333333333,,,,,,,,,3.6,,268.175,0,,,,,met_station,0,,
2025-01-03 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1.08333333333333,0,0,,-1.58333333333333,,,-3.91416666666667,,,,,,,,,4.8,,268.225,0,,,,,met_station,0,,
2025-01-03 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1,0,0,,-1.99166666666667,,,-4.25833333333333,,,,,,,,,5.1,,267,0,,,,,met_station,0,,
2025-01-03 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1,0,0,,-2.275,,,-4.45166666666667,,,,,,,,,5.1,,262.516666666667,0,,,,,met_station,0,,
2025-01-03 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1,0,0,,-2.675,,,-4.82916666666667,,,,,,,,,3.5,,267.95,0,,,,,met_station,0,,
2025-01-03 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1,0,0,,-2.625,,,-4.915,,,,,,,,,5.2,,273.5,0,,,,,met_station,0,,
2025-01-03 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,,-1,0,0,,-2.45833333333333,,,-4.50583333333333,,,,,,,,,4.4,,262.308333333333,0,,,,,met_station,0,,
2025-01-03 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0.166666666666667,,0.166666666666667,0.416666666666667,0,,-2.30833333333333,,,-4.21333333333333,,,,,,,,,4.9,,259.433333333333,0,,,,,met_station,0,,
