time,site_id,p_ac_kw,p_dc_kw,p_dc_stc_kw,poa_total_wm2,t_cell_c,tier_used,fit_quality,source,quality
2025-05-17 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19660,26411.388906143005,28399.68,966.666666666667,27.7531666666667,3,low,physics_sdm,0
2025-05-17 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19660,27032.21782282355,28399.68,993.333333333333,28.768133333333303,3,low,physics_sdm,0
2025-05-17 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19660,26375.269121531932,28399.68,968.5,28.7998883333333,3,low,physics_sdm,0
2025-05-17 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19660,24509.000242666705,28399.68,895,27.7210166666667,3,low,physics_sdm,0
2025-05-17 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19660,21262.33741274142,28399.68,769.333333333333,25.7339133333333,3,low,physics_sdm,0
2025-05-17 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,16395.416050908625,16946.716462848122,28399.68,606.083333333333,22.679015833333303,3,low,physics_sdm,0
2025-05-17 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,11361.03189162464,11743.04973993434,28399.68,415.25,18.5682908333333,3,low,physics_sdm,0
2025-05-17 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4691.680065824861,4849.439109263972,28399.68,172.083333333333,14.2051625,3,low,physics_sdm,0
2025-05-17 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1254.7151173215334,1296.9052611335742,28399.68,47.6666666666667,12.1447633333333,3,low,physics_sdm,0
2025-05-17 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,112.34138911204278,116.11889947853892,28399.68,4.66666666666667,10.7643066666667,3,low,physics_sdm,0
2025-05-17 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,10.2375,3,low,physics_sdm,0
2025-05-17 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5.371274604783336e-43,5.551885203078773e-43,28399.68,0,10.0916666666667,3,low,physics_sdm,0
2025-05-17 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,0,28399.68,0,9.91666666666667,3,low,physics_sdm,0
2025-05-18 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,9.5075,3,low,physics_sdm,0
2025-05-18 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,9.22,3,low,physics_sdm,0
2025-05-18 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,9.15416666666667,3,low,physics_sdm,0
2025-05-18 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,0,28399.68,0,9.15083333333333,3,low,physics_sdm,0
2025-05-18 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1.6683496797925894,1.7244484004882323,28399.68,0.0833333333333333,9.16666916666667,3,low,physics_sdm,0
2025-05-18 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,142.69275078364498,147.49083410422313,28399.68,5.83333333333333,9.20100833333333,3,low,physics_sdm,0
2025-05-18 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,970.161200758641,1002.7831402059365,28399.68,36.9166666666667,9.88027416666667,3,low,physics_sdm,0
2025-05-18 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3828.6995095719235,3957.4405924615266,28399.68,140.25,12.0042075,3,low,physics_sdm,0
2025-05-18 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5711.281214398087,5903.324629241804,28399.68,208.333333333333,13.9970833333333,3,low,physics_sdm,0
2025-05-18 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,6756.610725795162,6983.803635379135,28399.68,246.583333333333,15.3815641666667,3,low,physics_sdm,0
2025-05-18 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,11919.478485696762,12320.274255615905,28399.68,435.5,18.580565,3,low,physics_sdm,0
2025-05-18 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,17037.750266063067,17610.649344136924,28399.68,639.083333333333,27.363339166666698,3,low,physics_sdm,0
2025-05-18 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19660,21816.87152214511,28399.68,796.833333333333,28.6022383333333,3,low,physics_sdm,0
2025-05-18 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19268.181182770302,19916.079119022885,28399.68,729.583333333333,30.0077208333333,3,low,physics_sdm,0
2025-05-18 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,16449.162371494313,17002.270018369913,28399.68,615.416666666667,26.5909625,3,low,physics_sdm,0
2025-05-18 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,17482.228739243903,18070.07352925346,28399.68,651.25,25.072870833333297,3,low,physics_sdm,0
2025-05-18 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,14156.795297973134,14632.8214662193,28399.68,522.166666666667,21.999831666666697,3,low,physics_sdm,0
2025-05-18 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,11424.82450091905,11808.987393408997,28399.68,418.916666666667,19.6450675,3,low,physics_sdm,0
2025-05-18 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5245.4587522154125,5421.838757573541,28399.68,192.166666666667,14.7399316666667,3,low,physics_sdm,0
2025-05-18 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1705.9431706867763,1763.3059829401973,28399.68,63.9166666666667,11.1694175,3,low,physics_sdm,0
2025-05-18 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,614.9208355545968,635.5977191968782,28399.68,23.8333333333333,10.339881666666699,3,low,physics_sdm,0
2025-05-18 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-2.16666666666667,7.961601666666669,3,low,physics_sdm,0
2025-05-18 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-2.75,6.2365841666666695,3,low,physics_sdm,0
2025-05-18 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.66666666666667,4.28245,3,low,physics_sdm,0
2025-05-19 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.166666666666667,4.582495,3,low,physics_sdm,0
2025-05-19 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.416666666666667,5.72665416666667,3,low,physics_sdm,0
2025-05-19 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.08333333333333,5.08913416666667,3,low,physics_sdm,0
2025-05-19 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.5,4.44412166666667,3,low,physics_sdm,0
2025-05-19 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,2.67916666666667,3,low,physics_sdm,0
2025-05-19 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,980.4104203533684,1013.376992652132,28399.68,36.5,3.40692833333333,3,low,physics_sdm,0
2025-05-19 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4127.918777001453,4266.7211907460905,28399.68,149.416666666667,8.77114916666667,3,low,physics_sdm,0
2025-05-19 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,7951.605621135624,8218.98056550427,28399.68,287,12.7319433333333,3,low,physics_sdm,0
2025-05-19 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,10570.056379876409,10925.477457228493,28399.68,388.333333333333,20.0274833333333,3,low,physics_sdm,0
2025-05-19 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,17842.571628559344,18442.533048162335,28399.68,671.333333333333,28.243473333333302,3,low,physics_sdm,0
2025-05-19 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19660,22529.231781870156,28399.68,841.833333333333,35.5769216666667,3,low,physics_sdm,0
2025-05-19 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19660,26165.436856053624,28399.68,991.75,38.6947525,3,low,physics_sdm,0
2025-05-19 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19660,22796.425348031775,28399.68,861.666666666667,39.034183333333296,3,low,physics_sdm,0
2025-05-23 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19660,21141.31651767698,28399.68,777.25,30.8670675,3,low,physics_sdm,0
2025-05-23 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,16771.710060629353,17335.663463009914,28399.68,637.666666666667,31.7174633333333,3,low,physics_sdm,0
2025-05-23 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,17983.33536500743,18588.030004288958,28399.68,687.25,33.1756175,3,low,physics_sdm,0
2025-05-23 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,13526.587921863666,13981.42319230171,28399.68,507.666666666667,27.62023,3,low,physics_sdm,0
2025-05-23 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,13443.567352214652,13895.6110329727,28399.68,503.916666666667,27.206784166666697,3,low,physics_sdm,0
2025-05-23 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,6968.932949956183,7203.2652532146085,28399.68,257.25,19.3368841666667,3,low,physics_sdm,0
2025-05-23 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5381.548310041789,5562.5043645259275,28399.68,198.333333333333,16.891783333333297,3,low,physics_sdm,0
2025-05-23 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2176.9535642811898,2250.1542316527793,28399.68,81.5833333333333,13.760780833333301,3,low,physics_sdm,0
2025-05-23 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,276.05082237162935,285.33310783588155,28399.68,11,9.44199666666667,3,low,physics_sdm,0
2025-05-23 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.916666666666667,7.5658058333333305,3,low,physics_sdm,0
2025-05-23 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.916666666666667,7.64913916666667,3,low,physics_sdm,0
2025-05-23 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,8.075,3,low,physics_sdm,0
2025-05-24 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,7.92,3,low,physics_sdm,0
2025-05-24 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,8.85333333333333,3,low,physics_sdm,0
2025-05-24 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5.1359776810170054e-43,5.308676354991785e-43,28399.68,0,10.45,3,low,physics_sdm,0
2025-05-24 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.916666666666667,10.1808058333333,3,low,physics_sdm,0
2025-05-24 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.25,9.60915916666667,3,low,physics_sdm,0
2025-05-24 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,334.12736464862957,345.3624899543299,28399.68,13.25,10.1728975,3,low,physics_sdm,0
2025-05-24 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,633.9599326579482,655.2770112207759,28399.68,24.5833333333333,10.8107375,3,low,physics_sdm,0
2025-05-24 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,521.3119131878134,538.8411708533108,28399.68,20.4166666666667,11.5131125,3,low,physics_sdm,0
2025-05-24 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1645.6788205051375,1701.0152272695339,28399.68,62.1666666666667,13.3085316666667,3,low,physics_sdm,0
2025-05-24 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2763.02818474573,2855.935773776772,28399.68,103.5,16.0214383333333,3,low,physics_sdm,0
2025-05-24 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,6996.011126206603,7231.253940651514,28399.68,258,19.047739999999997,3,low,physics_sdm,0
2025-05-24 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,7704.389350676538,7963.451579386182,28399.68,286.25,22.1002541666667,3,low,physics_sdm,0
2025-05-24 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,9366.328317233834,9681.27370462859,28399.68,349.666666666667,24.7388233333333,3,low,physics_sdm,0
2025-05-24 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,7830.344215234677,8093.641711198356,28399.68,291.916666666667,23.296257500000003,3,low,physics_sdm,0
2025-05-24 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,7570.546074682331,7825.107786115572,28399.68,283.083333333333,24.0559925,3,low,physics_sdm,0
2025-05-24 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,9336.023818318476,9649.950208532324,28399.68,349.333333333333,25.4613133333333,3,low,physics_sdm,0
2025-05-24 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,6110.956351214625,6316.4389533827,28399.68,229.333333333333,23.713546666666698,3,low,physics_sdm,0
2025-05-24 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,8327.286086630174,8607.293390845114,28399.68,310.5,23.721815,3,low,physics_sdm,0
2025-05-24 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4167.762631838711,4307.904806252845,28399.68,156.833333333333,21.368038333333303,3,low,physics_sdm,0
2025-05-24 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1286.9435670524201,1330.217401425142,28399.68,49.9166666666667,18.5839975,3,low,physics_sdm,0
2025-05-24 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,146.70870773505112,151.64182872193592,28399.68,6.16666666666667,16.5643516666667,3,low,physics_sdm,0
2025-05-24 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,15.3275,3,low,physics_sdm,0
2025-05-24 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,0,0,28399.68,0,14.835,3,low,physics_sdm,0
2025-05-24 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.833333333333333,14.3066416666667,3,low,physics_sdm,0
2025-05-25 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.416666666666667,13.595820833333299,3,low,physics_sdm,0
2025-05-25 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,13.465,3,low,physics_sdm,0
2025-05-25 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,13.5533333333333,3,low,physics_sdm,0
2025-05-25 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.0833333333333333,13.5208308333333,3,low,physics_sdm,0
2025-05-25 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,22.260020929968807,23.008520307500223,28399.68,1,12.58003,3,low,physics_sdm,0
2025-05-25 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1043.4744491022518,1078.5615668583475,28399.68,40,12.8478666666667,3,low,physics_sdm,0
2025-05-25 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4167.388900152633,4307.518507735169,28399.68,153.916666666667,15.4204508333333,3,low,physics_sdm,0
2025-05-25 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,7566.747274792499,7821.181250525857,28399.68,278.25,18.6225141666667,3,low,physics_sdm,0
2025-05-25 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,13938.658365823416,14407.349619226316,28399.68,514.666666666667,22.337940000000003,3,low,physics_sdm,0
2025-05-25 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,11507.067756215869,11893.996100975131,28399.68,426.083333333333,22.8911158333333,3,low,physics_sdm,0
2025-05-25 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,9870.034660725218,10201.917313621567,28399.68,367.333333333333,23.980186666666697,3,low,physics_sdm,0
2025-05-25 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19660,22575.704319748784,28399.68,823.25,27.8863641666667,3,low,physics_sdm,0
2025-05-25 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,8232.194680470078,8509.00450977952,28399.68,304.25,20.780794166666702,3,low,physics_sdm,0
2025-05-25 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,13897.665097664716,14364.9779410564,28399.68,516.416666666667,24.4129925,3,low,physics_sdm,0
2025-05-25 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,15254.557912236778,15767.49665284928,28399.68,572.666666666667,27.757179999999998,3,low,physics_sdm,0
2025-05-25 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,16514.823757777645,17070.139286978043,28399.68,616.083333333333,25.6443158333333,3,low,physics_sdm,0
2025-05-25 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,13601.188837757616,14058.532584682971,28399.68,507.666666666667,25.84773,3,low,physics_sdm,0
2025-05-25 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,9945.316910406369,10279.730949827592,28399.68,369.666666666667,23.6019233333333,3,low,physics_sdm,0
2025-05-25 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4078.451596833446,4215.590662925336,28399.68,152.5,19.1637416666667,3,low,physics_sdm,0
2025-05-25 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1498.184204193764,1548.5610635774267,28399.68,57.25,15.795050833333299,3,low,physics_sdm,0
2025-05-25 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,461.74646993834347,477.2728230542506,28399.68,18.3333333333333,14.019716666666701,3,low,physics_sdm,0
2025-05-25 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1.1192578183818008e-42,1.1568931729482496e-42,28399.68,0,12.135,3,low,physics_sdm,0
2025-05-25 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.333333333333333,11.6808233333333,3,low,physics_sdm,0
2025-05-25 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,12.48,3,low,physics_sdm,0
2025-05-26 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1.33333333333333,10.9491266666667,3,low,physics_sdm,0
2025-05-26 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.833333333333333,8.88664166666667,3,low,physics_sdm,0
2025-05-26 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.666666666666667,8.76414666666667,3,low,physics_sdm,0
2025-05-26 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-1,7.1991366666666705,3,low,physics_sdm,0
2025-05-26 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,49.28485540752914,50.94207233963887,28399.68,2.08333333333333,6.574229166666671,3,low,physics_sdm,0
2025-05-26 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1285.9115968336387,1329.1507309215397,28399.68,48.0833333333333,7.595609166666669,3,low,physics_sdm,0
2025-05-26 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3860.1275262283148,3989.9253848944713,28399.68,140.666666666667,10.3833866666667,3,low,physics_sdm,0
2025-05-26 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,9281.36644259021,9593.45496338611,28399.68,337.083333333333,15.6409458333333,3,low,physics_sdm,0
2025-05-26 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,11500.073565925717,11886.766729096653,28399.68,421,19.132630000000002,3,low,physics_sdm,0
2025-05-26 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,16113.186221912434,16654.996577576196,28399.68,595.833333333333,22.8020416666667,3,low,physics_sdm,0
2025-05-26 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,15495.710581145782,16016.75814713344,28399.68,578.083333333333,25.720675833333303,3,low,physics_sdm,0
2025-05-26 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,14301.608439169899,14782.503989452369,28399.68,531.666666666667,24.5801166666667,3,low,physics_sdm,0
2025-05-26 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,19660,22129.266743992826,28399.68,810.083333333333,29.241802500000002,3,low,physics_sdm,0
2025-05-26 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,18143.476138756603,18753.55555597009,28399.68,682.75,28.239649166666698,3,low,physics_sdm,0
2025-05-26 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,11874.777462319367,12274.07014792973,28399.68,442.75,25.2349491666667,3,low,physics_sdm,0
2025-05-26 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4810.033020119264,4971.77171447142,28399.68,179.083333333333,19.2445391666667,3,low,physics_sdm,0
2025-05-26 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3245.214960048991,3354.336213132903,28399.68,121.916666666667,18.506990833333298,3,low,physics_sdm,0
2025-05-26 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2776.8257841320283,2870.197321269164,28399.68,103.583333333333,14.7606075,3,low,physics_sdm,0
2025-05-26 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1936.0609282882044,2001.1615139635585,28399.68,73.0833333333333,14.7880258333333,3,low,physics_sdm,0
2025-05-26 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,904.763708979721,935.1866396281192,28399.68,34.8333333333333,12.581045,3,low,physics_sdm,0
2025-05-26 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,157.92893442125376,163.23933864236395,28399.68,6.5,12.0143616666667,3,low,physics_sdm,0
2025-05-26 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.25,11.543325833333299,3,low,physics_sdm,0
2025-05-26 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.583333333333333,11.4166491666667,3,low,physics_sdm,0
2025-05-26 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,11.3933333333333,3,low,physics_sdm,0
2025-05-27 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,11.39,3,low,physics_sdm,0
2025-05-27 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,11.4433333333333,3,low,physics_sdm,0
2025-05-27 02:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,11.9841666666667,3,low,physics_sdm,0
2025-05-27 03:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,12.225,3,low,physics_sdm,0
2025-05-27 04:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,47.94832298861181,49.56059864745151,28399.68,2.08333333333333,12.8042291666667,3,low,physics_sdm,0
2025-05-27 05:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,734.1706899291859,758.8573829984621,28399.68,28.5,12.713355,3,low,physics_sdm,0
2025-05-27 06:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2304.0793138538215,2381.5546198127995,28399.68,86.25,13.9875875,3,low,physics_sdm,0
2025-05-27 07:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2662.561385585702,2752.0907506307717,28399.68,99.5833333333333,15.172154166666699,3,low,physics_sdm,0
2025-05-27 08:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,8012.787524468469,8282.21972730533,28399.68,293.083333333333,17.2129591666667,3,low,physics_sdm,0
2025-05-27 09:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,7276.932603903975,7521.62148094933,28399.68,268.833333333333,19.8847316666667,3,low,physics_sdm,0
2025-05-27 10:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,8647.171373827834,8937.93490954418,28399.68,319.833333333333,21.3079283333333,3,low,physics_sdm,0
2025-05-27 11:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,8259.171458599294,8536.888389555274,28399.68,306.416666666667,22.045859166666702,3,low,physics_sdm,0
2025-05-27 12:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,6544.862863742187,6764.935692736889,28399.68,239.5,16.0480183333333,3,low,physics_sdm,0
2025-05-27 13:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2944.042383362191,3043.036625025547,28399.68,109.25,13.6874441666667,3,low,physics_sdm,0
2025-05-27 14:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,5109.792137894746,5281.610315719545,28399.68,186.833333333333,13.8922716666667,3,low,physics_sdm,0
2025-05-27 15:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3385.677169718972,3499.52150355988,28399.68,125.083333333333,13.6145858333333,3,low,physics_sdm,0
2025-05-27 16:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,4983.557079904724,5151.13056889363,28399.68,183.166666666667,15.3821616666667,3,low,physics_sdm,0
2025-05-27 17:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,3769.9746797539715,3896.741123953761,28399.68,140,16.2600333333333,3,low,physics_sdm,0
2025-05-27 18:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,2921.725763818882,3019.9696029606357,28399.68,109.75,17.4441258333333,3,low,physics_sdm,0
2025-05-27 19:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,1294.3648814521625,1337.8882595798589,28399.68,49.9166666666667,16.9523308333333,3,low,physics_sdm,0
2025-05-27 20:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,329.01936995667825,340.0827375241721,28399.68,13.3333333333333,15.8754,3,low,physics_sdm,0
2025-05-27 21:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,10.619212971197191,10.976286952565895,28399.68,0.5,15.210848333333299,3,low,physics_sdm,0
2025-05-27 22:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.416666666666667,14.355820833333299,3,low,physics_sdm,0
2025-05-27 23:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,-0,-0,28399.68,0,13.9783333333333,3,low,physics_sdm,0
2025-05-28 00:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.0833333333333333,13.5633308333333,3,low,physics_sdm,0
2025-05-28 01:00:00+00,5ab83b40-553c-5ddd-976f-71f6cb5d490f,,,28399.68,-0.0833333333333333,13.3608308333333,3,low,physics_sdm,0
